age;bmi;plz;secret
30;11.88;3060;0
8;19.14;7124;4
50;17.34;4150;1
20;12.75;1786;9
6;17.14;1325;9
22;14.31;8201;10
53;27.77;2597;9
55;25.5;9900;0
8;21.94;2212;10
77;17.1;9173;7
2;17.13;7887;4
4;18.73;2844;1
66;25.55;2334;4
37;14.24;3017;6
52;17.67;6985;1
94;28.7;1847;7
38;15.19;4146;6
97;21.13;6664;9
65;13.99;6981;5
84;21.53;4009;10
96;10.3;2055;7
41;10.78;1407;6
11;30.39;4345;9
88;13.5;9927;5
55;27.38;7939;9
44;18.01;3864;6
28;17.96;4840;2
71;14.82;4100;0
70;18.13;3582;0
67;30.47;1959;0
81;14.27;8598;10
55;17.5;9624;0
80;22.16;4516;2
95;12.96;3443;4
89;18.8;9853;1
3;16.73;5666;5
18;19.96;5769;3
72;12.5;3457;1
49;14.99;6839;6
16;13.32;9229;2
70;21.43;3031;5
81;18.81;1623;3
17;23.07;8337;5
4;28.75;1701;2
97;22.77;3726;7
10;10.47;1168;5
8;26.34;5398;1
71;17.2;1685;1
3;30.84;5491;10
75;29.46;3594;6
33;12.47;2714;1
75;21.11;9620;3
78;18.83;9574;2
23;21.48;3369;2
60;14.11;6154;7
100;13.9;8682;0
76;12.58;1630;7
94;19.54;5166;5
22;12.47;6960;6
5;28.16;8473;4
70;24.04;3443;1
63;30.43;5130;2
34;29.38;3099;0
87;12.86;9998;5
40;10.44;2039;5
35;12.38;3679;1
69;19.14;8285;4
12;18.22;4419;9
52;16.62;3727;7
34;17.63;9347;3
36;11.97;8150;8
72;25.52;1101;8
49;28.06;1538;5
29;27.2;2157;9
20;15.24;3080;8
4;20.55;8442;4
47;28.04;4581;1
64;13.56;5028;7
22;19.19;7213;5
30;27.01;7987;6
41;17.51;7805;0
25;10.53;6720;5
64;12.58;8096;4
68;26.58;7325;5
11;29.14;5673;10
1;11.99;1816;5
94;18.75;8499;1
65;27.96;5277;9
43;20.03;9249;0
96;24.93;8236;1
49;15.61;1891;4
86;22.47;8864;2
48;10.59;8188;7
27;14.25;3782;3
26;23.05;3082;8
42;25.72;7562;2
97;18.1;8141;2
72;22.91;2231;7
9;11.29;3513;2
69;26.81;8344;8
53;26.49;4073;1
9;15.84;3449;1
6;18.63;8718;10
37;23.64;1001;3
19;23.71;1984;4
98;25.17;2048;9
33;27.16;9440;8
23;28.67;2255;9
81;12.35;3545;7
64;19.23;5077;7
15;26.87;7907;2
8;13.8;3157;2
73;24.9;3143;5
14;30.95;9249;5
42;26.7;4770;3
37;14.81;4262;5
31;28.2;1835;9
56;30.91;5199;4
23;23.01;5203;4
3;27.8;8100;8
76;21.55;6717;9
62;17.81;4279;3
8;19.95;3658;8
97;23.23;9425;0
72;24.01;2195;10
16;21.72;2395;4
9;28.33;5783;9
81;24.96;5750;9
30;24.4;5673;9
21;30.55;2366;7
81;11.32;2003;2
23;12.89;5670;8
77;30.38;5146;1
85;18.44;9332;1
10;18.66;5255;5
63;16.64;3469;1
73;17.36;8210;1
62;23.37;3685;1
55;15.71;4390;9
34;11.74;5508;2
94;18.42;8977;9
83;11.59;4043;5
97;27.06;8727;1
11;27.93;4906;4
60;30.04;3398;1
30;22.35;8759;6
50;16.87;8277;8
32;17.95;8002;9
35;16.92;3502;5
7;15.46;9458;5
68;20.85;7116;1
27;22.47;9096;4
64;26.52;1043;7
52;20.11;9121;8
23;14.97;8431;4
25;11.45;7991;5
92;24.76;2055;3
47;28.5;4189;6
74;14.78;9713;6
77;21.65;2801;9
10;30.39;1819;5
69;22.79;7220;4
6;16.47;3621;8
52;12.64;7558;5
84;12.58;3743;8
34;19.84;6561;8
65;21.54;6997;2
46;18.91;9102;10
22;24.07;5643;6
92;18.22;2576;6
61;29.22;5551;1
61;20.43;2749;0
15;13.68;2948;5
6;26.1;7892;3
64;28.46;7698;7
9;25.42;3253;1
10;21.3;4301;3
85;12.35;7191;7
70;20.78;5056;6
83;18.49;8544;5
72;10.2;1079;7
4;22.5;7030;7
64;21.51;6111;7
38;15.97;1765;8
68;18.94;3321;9
73;28.97;9203;1
43;29.05;3532;9
57;28.73;5075;7
39;13.49;2568;3
96;30.13;2131;8
50;14.49;5658;4
22;27.05;9758;8
4;17.02;1105;5
74;30.63;1794;1
54;26.13;1631;6
62;23.08;3098;4
40;23.83;4125;10
12;18.56;2693;9
49;20.53;8704;6
20;29.28;6553;7
97;23.01;6297;2
54;12.86;5349;4
99;18.37;8195;2
83;29.49;3710;5
1;16.28;4241;2
24;23.62;7837;10
0;28.81;8617;8
38;15.01;5518;5
74;19.39;3418;7
10;19.57;1860;7
87;25.75;6449;7
96;12.2;5321;9
50;15.89;5932;3
34;18.49;4844;7
56;28.52;2085;9
30;28.21;8160;6
13;20.38;1735;2
79;16.79;6586;5
42;24.48;3433;3
87;30.19;3873;9
24;10.09;3748;0
96;21.01;5928;6
1;17.09;3678;1
21;10.6;5473;9
73;29.02;5389;7
68;23.56;6961;10
46;20.84;9700;9
86;23.01;4311;3
17;13.35;9016;8
59;17.26;6277;4
1;13.68;8660;9
61;10.02;8530;2
48;20.44;3773;0
13;17.19;2747;9
95;25.29;3243;6
31;21.71;7298;8
44;11.08;5349;5
41;16.35;7333;3
78;14.87;3056;7
99;16.09;9331;3
47;14.38;9154;8
59;11.63;3444;4
84;10.79;3693;9
58;29.18;7193;1
32;13.83;5391;3
17;26.52;6320;8
5;18.67;2960;6
85;11.05;6893;4
97;27.03;6553;3
68;15.21;9949;6
20;23.44;4754;0
11;10.55;1260;8
40;11.66;1820;8
43;15.42;6031;6
30;11.73;6107;9
96;25.92;8601;4
70;28.01;4870;5
53;14.57;7460;2
55;25.29;7889;5
87;15.05;1149;7
95;17.82;1600;0
2;22.72;8858;10
25;24.78;8676;7
86;12.84;6796;7
42;28.68;9257;10
31;26.85;5634;8
46;15.48;4264;6
91;29.95;1607;6
63;12.66;8480;9
68;25.89;4077;8
56;25.43;6361;7
60;16.77;2624;6
67;28.66;4748;9
9;10.13;8994;8
45;30.53;3929;0
31;28.82;5452;7
39;18.8;7746;4
7;21.3;2374;7
82;26.05;6684;7
80;16.3;5131;1
84;30.65;5132;4
90;10.13;7589;2
100;24.01;4264;4
28;25.07;5792;10
62;13.51;7223;3
91;26.51;9635;1
80;29.08;7554;6
86;21.81;5604;5
44;18.43;5081;5
4;18.14;5899;1
100;24.33;5665;5
55;25.65;6495;5
60;14.4;8523;1
48;24.84;2972;7
88;19.45;5084;4
51;10.86;8170;4
67;24.17;6526;5
66;23.23;8990;8
29;24.86;2477;3
1;11.12;8906;7
13;23.33;7551;4
27;20.21;8010;9
82;25.3;3655;10
53;15.81;8638;8
17;11.96;2279;4
59;27.68;1925;4
53;26.29;3193;0
59;25.85;9822;7
46;17.56;6249;8
94;13.18;7414;8
73;16.01;1226;1
77;27.67;2595;6
9;18.58;6915;6
39;25.68;3421;4
32;21.21;7883;3
40;21.56;1707;8
46;30.16;8604;4
54;24.3;4677;4
27;15.36;3902;0
44;10.28;4749;2
37;26.55;8895;10
68;29.25;4753;6
53;25.96;5887;6
9;21.04;2162;2
3;25.69;9895;8
93;17.64;9148;7
16;10.04;6743;1
56;24.67;7528;7
29;10.44;5940;8
74;15.48;9915;1
91;12.76;2753;4
52;14.2;4649;3
76;12.08;6193;1
48;18.62;5316;7
90;10.35;3831;6
78;22.67;4917;7
23;30.36;6661;5
28;25.9;6023;1
93;15.0;4425;7
62;27.29;3457;8
85;10.82;6116;6
2;27.11;5341;2
73;11.2;9582;1
34;23.82;9563;1
74;15.76;7432;4
55;19.26;7978;4
91;27.91;3680;7
52;29.41;2921;5
29;11.36;8827;3
4;19.69;4839;4
88;21.31;1309;6
38;24.49;9110;4
84;16.51;7517;5
64;23.4;6367;9
37;19.33;4821;2
95;12.28;1895;7
22;14.77;2285;8
14;20.26;3910;1
2;13.71;8036;2
38;17.25;5799;2
52;18.1;8448;6
7;19.47;7625;7
58;29.89;5609;4
88;12.23;7469;8
69;19.65;8748;6
71;28.84;3424;6
3;28.43;3561;5
98;15.5;4313;7
54;14.28;6645;4
59;20.38;4441;5
48;26.28;8459;8
37;11.46;5940;1
47;13.29;6522;7
89;18.66;3551;3
94;28.51;8772;9
97;20.37;1869;7
52;21.75;6299;3
28;28.5;2411;8
77;11.92;6872;8
73;12.56;8033;9
29;10.08;6962;5
75;22.44;4544;0
16;13.18;7207;9
53;13.82;7564;1
15;16.26;7495;10
82;19.54;3953;0
21;16.76;1126;8
90;13.22;6367;7
23;11.2;7726;9
76;13.97;9773;0
99;10.38;6868;1
77;20.06;9971;6
80;20.86;5585;7
14;15.84;3458;2
29;29.38;7214;5
8;28.3;7178;8
38;11.48;2270;5
47;25.95;4002;2
31;11.46;5288;4
45;25.13;9982;4
26;10.48;1820;2
16;17.73;2699;4
3;18.39;5034;2
62;12.02;1287;3
75;11.6;9606;4
48;21.05;5929;4
57;16.14;1840;0
3;27.83;1902;1
82;10.65;7222;10
92;24.27;1490;0
13;21.95;5827;1
15;16.5;9322;8
47;14.49;7297;10
57;20.19;5960;0
4;19.77;3302;2
91;11.8;1797;8
53;12.6;3708;0
86;17.16;8591;10
28;11.7;4863;7
95;19.54;3184;0
16;26.98;1712;8
25;26.15;5246;9
23;26.77;4673;5
93;27.96;6086;8
75;19.51;6474;0
42;12.97;9865;2
79;13.77;8383;7
62;30.56;9771;4
61;24.73;1525;3
35;15.39;2967;5
71;27.37;8231;9
14;30.07;6385;8
95;14.06;2612;9
85;15.54;1688;1
42;25.23;8785;8
92;12.89;9943;5
72;27.38;2467;0
5;19.08;3857;2
98;21.58;8854;8
81;30.67;6607;6
74;15.19;8989;4
30;15.71;8603;3
51;19.61;7062;4
93;21.31;1747;5
64;10.97;1326;8
3;20.45;9996;10
78;27.41;8576;8
68;10.17;6298;3
15;14.2;6377;4
9;17.23;4229;8
31;20.76;1495;7
43;29.72;2883;5
18;14.58;3199;6
93;25.32;5832;2
53;10.36;6404;9
47;20.26;4240;8
19;20.94;1824;6
33;25.99;5419;6
58;13.99;5585;7
55;16.23;1423;6
48;21.27;3991;10
3;11.99;8473;9
7;28.11;8384;5
67;19.52;4292;5
64;10.46;3281;5
75;23.41;6665;6
49;30.38;5246;3
59;11.36;7785;4
96;12.22;2169;7
24;12.22;3210;0
63;23.55;3907;0
48;29.29;5483;1
6;21.68;5480;8
71;29.19;6755;3
64;26.39;8243;5
25;25.59;9949;4
42;26.14;3760;4
24;29.6;7306;1
6;21.93;7283;6
15;21.84;3362;1
13;30.52;5057;5
58;22.22;1685;3
49;20.71;5879;7
94;24.04;2929;9
52;13.96;2605;10
97;26.11;1027;3
30;18.4;2543;3
41;23.71;2587;7
13;17.13;8931;1
29;13.76;6810;5
92;26.37;8934;10
43;11.58;2490;1
40;13.7;7858;7
30;18.94;4921;10
14;17.69;7512;7
31;14.36;4774;2
78;17.46;8928;10
15;20.92;9255;2
8;30.05;4853;6
76;17.99;7119;3
60;15.66;1735;8
99;14.52;6353;8
14;16.1;5118;4
15;19.03;7588;3
26;12.0;3658;3
92;24.34;3571;8
53;18.72;7187;7
34;25.52;7249;5
26;21.82;7519;6
89;10.9;5287;9
92;30.73;2953;8
80;17.91;6091;5
51;29.9;4640;10
13;15.08;2643;5
56;11.48;8277;6
35;27.62;5720;1
50;26.51;6811;2
37;26.27;8319;8
59;28.94;5094;5
17;28.48;5337;9
74;27.14;8678;6
66;25.91;5846;1
79;12.65;6197;7
39;29.95;4507;6
8;23.31;3027;1
2;27.8;6954;8
50;10.1;4160;7
99;25.16;8211;2
26;22.18;8489;1
57;20.68;5453;5
4;12.11;6940;4
32;14.66;2684;8
36;17.22;6150;8
62;12.68;3148;10
23;29.52;2626;7
81;11.16;5533;3
50;26.66;5575;5
15;20.01;4293;9
44;11.91;1857;5
43;14.84;5647;4
41;21.05;1736;4
29;10.48;1079;1
77;17.7;9391;8
27;11.68;4393;1
28;23.5;7355;1
23;22.29;8656;2
73;16.14;1345;6
83;26.34;9584;1
46;15.12;3158;0
99;27.68;1189;4
5;24.81;2586;7
57;30.19;4753;8
42;13.14;8535;1
79;13.81;5453;10
96;25.98;7788;9
5;29.73;6192;2
57;17.14;7112;9
18;18.51;5459;7
64;29.41;2642;6
30;10.17;5289;3
42;23.09;1735;6
77;26.25;4621;7
22;19.09;8739;6
94;17.55;7647;4
50;10.38;5364;0
77;29.01;6947;7
75;25.4;3600;10
38;11.88;2485;2
61;17.73;8370;0
11;10.34;2781;8
85;18.19;8369;5
81;26.86;1827;9
93;24.09;7755;2
34;10.33;8564;9
40;30.28;5675;8
35;16.59;9978;9
38;23.34;3770;4
11;29.8;3145;2
73;17.91;7143;2
82;29.95;8780;7
85;30.13;4450;8
54;15.33;8113;10
98;14.59;5073;9
87;29.88;8156;1
71;27.37;6559;2
99;19.58;1675;9
92;21.9;1771;3
59;19.37;4441;2
20;12.93;2439;4
84;22.39;3566;4
92;25.67;4050;4
49;22.33;3997;4
2;29.99;8279;2
69;11.23;2488;7
46;22.17;5385;9
9;14.17;8607;8
86;23.6;1285;1
45;16.43;9597;7
68;22.6;5228;4
67;22.34;3167;5
14;16.88;4268;6
97;27.67;8513;9
53;25.67;6986;8
80;29.42;4151;3
71;29.4;7133;7
51;12.32;4369;8
98;10.43;8158;8
98;25.32;2367;1
65;21.26;8788;9
72;25.07;5400;3
78;23.18;5129;6
5;29.96;2497;9
13;20.33;3953;5
54;20.35;4559;2
30;11.67;8132;5
69;13.04;1922;5
40;23.17;9393;3
53;29.06;1676;7
93;26.37;7860;2
71;15.38;3335;1
65;16.11;8044;8
16;17.1;7646;10
56;22.01;6249;8
46;20.25;2631;9
28;22.03;4565;5
51;24.2;8154;4
61;26.17;7909;1
1;26.32;1594;3
83;15.29;7786;5
99;26.52;8439;2
13;13.26;3727;1
40;17.59;4859;4
32;30.37;7581;4
37;16.63;1587;9
48;19.38;5123;4
72;29.95;5663;5
43;12.67;4639;8
89;17.2;8863;5
6;25.65;7466;6
29;30.69;9882;7
92;30.96;7648;2
72;18.05;7578;3
60;19.47;4158;5
53;20.7;3854;6
88;22.01;2395;5
39;14.97;2989;1
55;13.2;1865;9
10;12.57;5483;8
40;22.99;5269;3
68;13.88;5736;5
99;30.73;5419;8
65;21.34;5130;10
89;19.87;7679;2
39;10.72;9316;7
66;30.53;3878;7
78;15.25;7794;9
84;10.68;4877;1
64;20.73;8085;5
51;27.6;7242;0
72;26.13;1069;7
37;20.81;5700;9
7;20.45;6304;0
33;25.81;3335;5
21;30.66;6394;8
5;18.06;9709;5
42;23.07;4717;7
96;23.26;1341;8
97;12.41;2086;7
61;10.81;1252;9
16;24.58;5158;4
55;16.95;4503;2
52;25.74;1654;7
91;24.95;9928;0
50;20.19;1705;8
42;17.48;6488;1
54;20.34;3903;9
71;11.9;7964;9
33;17.57;7856;7
90;21.11;6899;6
55;24.83;8325;3
87;13.33;9004;9
64;15.39;7254;8
87;12.75;5459;1
17;27.87;1267;8
21;26.09;3803;4
88;20.66;3435;3
22;10.42;6351;7
64;29.32;7392;4
79;18.79;7337;5
70;10.39;2115;1
3;14.58;1217;4
4;20.01;3922;5
1;26.54;5822;10
73;16.0;2520;6
64;19.93;7317;10
63;26.49;8164;1
94;19.38;6136;4
71;26.09;2236;3
47;16.13;3353;6
95;21.36;9826;3
57;16.94;3165;5
60;11.95;2110;7
75;29.88;1445;1
10;24.67;4617;9
30;18.63;4541;8
16;23.44;6674;6
95;30.05;7774;9
67;28.83;7625;7
30;12.2;9313;3
42;29.62;6609;1
15;21.11;2385;2
91;30.61;5992;0
11;28.81;8002;3
62;18.68;1747;0
6;20.58;5643;8
57;12.67;8366;1
20;24.37;8590;9
8;10.72;6104;8
9;14.84;1857;1
94;11.12;6639;2
65;17.51;2902;1
53;14.76;3448;7
100;29.9;3563;9
55;27.71;7474;5
83;11.76;3910;4
35;24.62;1904;0
54;12.61;8961;1
11;27.94;3112;6
28;27.38;5438;5
28;22.05;3096;1
76;15.73;1020;9
10;14.87;2969;9
44;22.38;3781;6
6;18.67;7318;5
33;25.52;1741;9
61;20.86;4512;1
73;28.2;4740;3
53;21.25;5248;2
43;30.17;6072;1
76;27.93;6931;0
38;27.59;2554;7
60;14.74;5688;4
71;24.7;6999;6
45;16.12;9082;4
65;26.15;7255;7
77;15.62;4851;0
82;25.79;8281;2
70;24.49;5228;6
79;13.03;7925;3
53;17.07;9670;6
1;23.02;2359;3
20;25.03;1054;3
39;10.35;2366;2
18;25.41;2655;2
28;24.02;7910;4
62;19.27;9479;2
49;11.76;7683;10
64;30.34;5771;9
64;15.09;9579;7
99;10.84;3742;0
5;30.67;2272;6
66;24.54;4866;5
85;15.71;2355;7
90;11.62;3279;7
17;16.68;1718;3
2;19.96;9124;7
34;27.47;1116;8
78;28.91;8887;8
74;28.7;3112;6
14;29.55;7056;3
59;13.98;1836;3
96;23.21;7664;0
78;24.19;9264;9
62;24.65;3527;0
64;27.13;6940;5
86;15.02;7250;10
17;10.12;2342;8
23;25.8;7318;8
16;28.35;2336;5
91;15.13;4834;1
21;20.1;6405;7
87;22.26;9721;4
57;24.2;7593;5
62;20.07;3461;2
41;12.17;9361;1
94;24.9;3674;2
73;23.03;5788;6
41;20.05;8119;5
20;12.79;9823;5
66;10.84;2924;4
68;11.92;9509;5
55;29.93;6110;9
90;13.47;4386;6
82;22.41;2733;4
0;27.6;6516;5
85;27.8;8205;6
52;29.62;9803;2
52;10.94;3612;1
20;16.87;5572;3
51;21.56;2092;5
83;17.05;7581;4
27;23.79;3597;4
65;21.8;6920;7
68;23.08;2598;7
35;13.62;4479;1
10;10.21;8554;3
61;28.47;9933;1
22;24.39;5205;3
57;12.62;6427;8
9;12.56;2020;4
85;14.61;8416;6
9;28.47;9346;0
99;19.33;9339;2
81;18.19;5088;2
28;17.65;5072;8
3;18.99;7990;7
54;28.15;2354;0
30;28.79;5813;5
19;23.69;4626;3
85;26.72;2008;9
73;15.05;5973;0
82;21.38;5663;3
51;23.89;8111;4
94;29.89;7828;2
21;18.59;5614;7
25;21.75;7503;5
72;17.86;3814;8
49;14.2;8874;4
6;26.18;1076;10
23;27.57;3612;2
71;16.38;4380;3
84;13.76;8287;8
43;11.97;5409;7
90;22.89;4238;10
34;12.06;8577;7
63;17.71;7437;3
4;10.93;6699;1
50;10.4;3188;6
92;12.52;9226;3
2;25.76;4713;3
91;29.63;5262;9
42;29.99;1948;5
39;20.37;6781;1
68;11.43;1108;8
100;14.18;4748;6
20;27.16;6847;5
50;12.68;6081;1
95;13.19;8076;1
6;11.82;6651;1
98;22.64;3749;5
52;14.39;9751;1
67;28.24;8189;4
43;11.71;3737;4
89;26.9;4780;9
13;24.1;3773;5
25;13.34;8066;8
2;21.42;3877;0
85;24.91;9600;1
76;12.83;2709;6
39;24.15;8094;6
18;11.55;7789;9
38;20.71;2694;6
5;27.18;6090;0
99;20.65;1435;9
92;12.03;8195;1
73;26.3;9213;6
89;29.39;5462;7
80;21.11;6814;8
84;13.65;5884;2
12;26.3;6843;6
49;30.9;1593;6
18;27.09;4596;9
47;21.21;2188;9
26;12.94;4209;5
5;25.79;9341;4
65;24.01;5642;3
40;16.84;8365;6
93;17.82;2315;10
45;28.6;9681;1
53;25.77;5462;9
70;12.06;4394;5
92;25.01;5523;1
58;17.2;6392;8
35;26.91;8139;5
21;30.93;4683;5
95;27.92;5560;4
65;21.91;2904;9
44;19.82;7547;1
5;13.96;1181;2
4;30.46;6065;4
14;14.77;2808;10
15;24.54;2354;6
9;10.14;4405;3
81;24.07;2173;4
76;28.99;2523;1
31;15.54;4305;1
61;16.66;6874;4
18;13.94;9625;6
3;15.53;7625;1
44;29.11;8296;4
81;22.8;8458;5
9;21.14;3926;9
88;13.99;5331;0
99;20.77;9729;1
69;16.52;9129;1
62;28.98;8029;3
83;18.45;5654;7
47;29.26;1654;5
68;27.2;9634;6
3;10.2;9054;6
26;10.79;2707;6
58;27.52;1194;4
61;26.07;6562;1
27;24.45;5549;4
22;24.82;4675;1
20;17.31;1761;2
52;30.79;4340;6
45;18.59;9781;1
31;20.98;1939;10
42;20.82;8551;1
73;25.78;3622;7
69;12.25;9560;3
12;22.83;3870;3
40;21.83;8823;4
80;23.59;6600;10
96;28.25;2106;7
78;22.06;4778;4
33;13.93;7472;4
74;26.11;7719;9
39;30.25;5444;5
100;19.4;9518;10
11;19.32;6379;4
8;21.83;1305;2
42;25.26;6837;2
26;22.93;6262;3
19;25.63;4047;3
22;29.81;1600;6
49;26.46;5752;0
50;14.34;7927;8
18;19.27;2027;9
63;11.87;7712;9
61;12.71;2867;9
92;19.62;4768;0
60;20.89;4625;9
38;20.41;7971;8
43;21.52;2607;4
31;21.64;3626;7
26;28.36;7394;1
40;25.39;1198;8
18;28.7;6714;3
47;19.22;5337;1
97;24.77;5913;5
17;19.05;3381;4
12;24.36;3362;1
22;12.07;5803;3
82;20.03;2351;9
14;30.74;8262;9
87;22.7;1296;6
40;27.17;7226;3
73;10.5;5316;10
51;20.49;5340;5
24;16.13;5511;6
52;29.08;7993;10
63;14.18;9488;8
83;18.67;5772;5
94;10.13;1968;2
43;18.69;2732;9
88;23.92;4536;8
87;18.42;8698;3
80;23.44;9841;9
58;15.85;6018;3
34;15.21;8828;9
37;30.19;2467;6
86;22.12;7803;5
29;20.5;5248;8
70;19.05;6414;2
4;14.97;5274;5
97;28.75;8844;2
69;25.65;9172;4
39;18.26;7803;4
45;21.75;5711;1
27;18.63;9124;7
63;29.83;7581;8
79;14.0;5025;8
16;14.53;5726;4
15;12.1;4368;3
20;17.46;8663;6
10;20.71;5470;7
74;29.65;8491;5
15;16.77;6285;7
31;22.61;5512;5
34;21.13;5024;7
4;22.72;9682;4
29;19.02;9532;2
84;13.78;2301;2
13;17.93;3981;0
32;24.72;5668;10
33;14.31;3706;9
84;29.96;5612;6
61;24.34;7241;3
68;29.78;5112;6
48;23.76;7877;3
32;11.76;3433;5
4;25.33;4302;6
32;24.18;3480;4
9;23.57;6152;5
11;30.88;8305;3
68;24.82;5524;7
7;20.0;5960;1
72;28.7;4777;5
23;25.54;7138;7
21;21.54;4187;5
82;19.87;4293;9
19;26.42;8269;5
40;18.3;2181;7
51;28.82;3833;8
20;28.57;2012;8
6;22.06;9092;6
8;28.86;3657;6
98;23.0;7391;2
7;16.6;2597;3
3;18.66;4362;7
56;28.23;5558;2
16;19.85;8588;3
40;14.6;1028;1
86;24.84;8082;6
68;28.87;3090;2
100;16.62;8146;2
87;12.84;1264;7
10;17.53;9430;3
52;27.24;2298;1
30;20.03;5262;3
85;12.41;1116;6
41;16.99;7558;0
76;19.26;8329;7
90;23.89;4877;10
21;28.63;3044;2
68;11.59;1448;3
1;15.24;5872;5
98;30.73;9225;9
37;15.05;1356;2
72;15.91;2290;4
79;22.64;8248;5
15;23.03;7173;8
24;12.74;4320;4
77;20.7;9899;7
53;28.39;8667;6
63;20.45;1839;3
45;10.11;5682;9
59;13.07;2668;9
12;12.04;9141;4
21;23.59;9006;7
40;28.08;9103;4
32;14.45;8555;10
58;21.36;5556;7
34;22.92;3805;6
59;20.74;1999;8
96;20.99;9606;2
28;26.88;5412;9
91;20.12;9202;7
84;22.35;9291;3
64;24.62;8512;4
17;27.81;1709;6
32;30.55;6753;8
77;25.92;6568;3
46;20.46;9701;9
64;20.97;6511;6
7;14.25;7159;6
9;23.99;3162;4
13;11.06;9468;7
47;11.06;4655;5
71;18.99;6093;0
29;12.06;2626;5
21;17.91;8637;5
23;30.91;3127;4
39;20.88;9820;8
99;28.27;7131;0
18;26.75;7259;7
88;14.13;9598;3
59;19.03;9103;6
79;29.69;7264;4
96;24.18;3846;4
84;13.68;7619;7
60;16.74;4887;10
80;14.79;6746;0
43;10.09;3640;9
19;20.92;4978;9
17;25.76;9278;3
55;24.6;5552;9
33;17.4;4415;9
38;25.49;6713;1
83;20.1;8297;7
69;12.06;8945;1
16;23.51;9318;4
8;11.71;7289;8
40;17.9;7926;8
2;10.03;3918;10
44;16.22;8241;1
50;27.86;6434;7
24;28.81;5938;2
34;20.46;6551;3
1;14.25;4231;7
87;23.87;8136;2
63;24.47;2008;3
61;13.27;4770;6
69;11.24;8437;10
42;13.99;7297;1
91;26.53;5618;7
92;24.39;8026;1
93;21.44;8085;7
45;28.83;4553;8
70;28.67;1236;5
76;27.44;1375;8
87;27.71;1996;3
1;14.35;8747;3
97;15.25;1289;8
17;30.67;6472;7
36;10.41;9133;6
55;24.3;4566;10
14;23.96;2417;7
16;10.48;1981;3
45;25.46;9689;2
22;23.54;6843;6
100;11.03;2513;7
91;28.21;4882;10
71;27.3;3207;5
20;26.78;8006;2
71;12.51;2047;4
37;15.51;2200;9
16;14.09;8231;9
61;16.35;3202;5
63;24.04;3181;8
63;15.95;7639;9
0;22.8;8002;8
45;27.24;7570;3
16;29.77;2158;7
57;11.29;4626;0
84;26.44;8681;3
20;11.17;7183;1
46;22.75;6488;3
44;14.94;5268;0
87;17.28;7609;2
37;15.09;1139;3
22;27.39;9410;8
60;23.05;4717;3
46;13.24;2104;4
66;12.54;4327;2
18;29.5;7146;8
23;22.84;6441;2
72;19.11;7293;0
24;28.47;6339;4
86;13.33;9436;4
24;26.54;5917;5
47;16.09;6477;0
54;22.01;8049;1
93;11.22;2858;10
8;15.55;9220;2
20;11.16;9531;0
8;20.63;5353;8
83;29.25;6439;9
79;15.26;1034;1
39;30.65;7843;8
97;12.25;5568;10
99;27.46;8039;5
94;17.07;1565;2
88;26.7;1287;7
34;25.73;8988;3
37;28.13;2035;5
83;10.05;9867;2
58;22.03;2725;4
46;11.39;5105;3
59;26.6;6779;8
53;27.77;9081;4
20;20.42;6553;6
87;14.79;5986;0
28;30.15;3348;6
24;10.85;2080;7
36;29.57;6777;1
4;24.62;4315;9
12;25.41;7071;1
49;20.68;1022;9
69;17.74;6125;9
19;29.87;4588;2
11;10.84;6354;7
55;16.75;2326;2
32;24.7;2693;6
57;24.04;5978;7
45;20.76;7276;8
83;27.24;5539;6
37;17.42;3634;4
91;29.63;4348;4
71;25.42;8478;8
43;30.25;8629;9
86;26.18;7367;6
37;27.75;8937;9
60;11.65;9841;9
59;18.18;2182;9
50;25.35;3836;5
53;12.98;6195;8
0;23.49;5436;3
48;24.83;3006;4
4;10.54;6295;8
6;16.23;1287;3
63;26.47;1275;9
72;20.67;5652;7
47;30.59;2135;7
34;22.06;6749;3
94;25.85;8332;9
31;22.73;9340;4
68;16.75;7238;8
69;21.88;9812;8
72;29.47;6362;9
29;30.74;7800;2
6;28.76;3373;10
70;24.53;3881;5
82;12.64;8999;7
79;30.94;9515;6
60;25.17;6124;8
6;13.92;7676;7
64;21.56;9637;8
86;14.96;2882;8
83;29.52;6856;2
50;10.96;4532;1
75;26.77;1600;6
61;24.55;5781;6
27;30.76;9210;3
32;19.49;4360;10
29;20.27;5098;9
19;22.32;6053;5
83;27.48;2640;6
90;13.6;7769;2
44;30.5;6466;1
7;19.26;4389;1
59;16.5;3484;4
86;18.94;2848;6
67;24.05;3186;0
13;28.41;2127;7
58;20.18;6064;8
27;25.35;8105;5
17;19.31;6197;2
10;23.16;1463;9
97;16.09;1328;2
38;14.51;4071;8
94;23.74;3994;9
78;15.82;4569;9
22;10.46;4527;6
47;28.97;1059;2
10;15.09;1001;6
58;14.77;7124;3
66;13.91;6421;9
24;20.11;4590;3
86;19.33;8743;2
92;17.83;8752;7
100;14.02;5527;9
29;10.56;8971;10
74;22.47;3292;2
87;10.32;8871;2
31;18.18;8897;9
10;14.47;5539;4
40;21.01;6503;6
67;20.26;1455;3
92;30.23;5937;9
19;20.29;1064;6
73;11.45;7534;4
57;10.3;9203;4
79;13.42;9754;6
73;25.43;5810;0
60;13.33;8156;9
41;15.72;8617;9
74;18.18;8543;10
28;28.36;4759;3
